project,commit_id,CWE,CVE,bug_info,commit_url,repo_url
libtasn1,154909136c12cfa5c60732b7210827dfb1ec6aee,NVD-CWE-noinfo,CVE-2014-3467,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=154909136c12cfa5c60732b7210827dfb1ec6aee,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,37a16434131c6ad8745b9accefec5cecb4cbb5b7,NVD-CWE-noinfo,CVE-2014-3467,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=37a16434131c6ad8745b9accefec5cecb4cbb5b7,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,cc10a8c5443c751d920cfaca1f104089e43296be,NVD-CWE-noinfo,CVE-2014-3467,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=cc10a8c5443c751d920cfaca1f104089e43296be,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,6fee6745b1bd1a82f16ae9b607855a3e3ab39fc6,NVD-CWE-noinfo,CVE-2014-3467,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=6fee6745b1bd1a82f16ae9b607855a3e3ab39fc6,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,af0e8cd0bacf47ecce049165d3bc1ed9e861df1c,NVD-CWE-noinfo,CVE-2014-3467,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=af0e8cd0bacf47ecce049165d3bc1ed9e861df1c,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,609d5c1366fb424f6150c4eed358d246e61cf204,NVD-CWE-noinfo,CVE-2014-3467,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=609d5c1366fb424f6150c4eed358d246e61cf204,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,51612fca32dda445056ca9a7533bae258acd3ecb,NVD-CWE-noinfo,CVE-2014-3467,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=51612fca32dda445056ca9a7533bae258acd3ecb,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,1c3ccb3e040bf13e342ee60bc23b21b97b11923f,CWE-131,CVE-2014-3468,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/?id=1c3ccb3e040bf13e342ee60bc23b21b97b11923f,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,3d6a02f19ff15a38dae9686033e37499b3968256,CWE-476,CVE-2014-3469,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/lib/element.c?id=3d6a02f19ff15a38dae9686033e37499b3968256,http://git.savannah.gnu.org/cgit/libtasn1.git
libtasn1,53958290ab731c8486531a3bdef54a933533579d,CWE-476,CVE-2014-3469,,http://git.savannah.gnu.org/cgit/libtasn1.git/commit/lib/element.c?id=53958290ab731c8486531a3bdef54a933533579d,http://git.savannah.gnu.org/cgit/libtasn1.git
openssl,bc8923b1ec9c467755cd86f7848c50ee8812e441,CWE-326,CVE-2014-0224,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=bc8923b1ec9c467755cd86f7848c50ee8812e441,https://git.openssl.org/gitweb/?p=openssl.git
openssl,006cd7083f76ed5cb0d9a914857e9231ef1bc317,CWE-326,CVE-2014-0224,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=006cd7083f76ed5cb0d9a914857e9231ef1bc317,https://git.openssl.org/gitweb/?p=openssl.git
openssl,410a49a4fa1d2a1a9775ee29f9e40cbbda79c149,CWE-326,CVE-2014-0224,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=410a49a4fa1d2a1a9775ee29f9e40cbbda79c149,https://git.openssl.org/gitweb/?p=openssl.git
openssl,897169fdf06bf75b4d0c503d61abb45656dd90a6,CWE-326,CVE-2014-0224,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=897169fdf06bf75b4d0c503d61abb45656dd90a6,https://git.openssl.org/gitweb/?p=openssl.git
openssl,d3152655d5319ce883c8e3ac4b99f8de4c59d846,NVD-CWE-noinfo,CVE-2014-0221,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=d3152655d5319ce883c8e3ac4b99f8de4c59d846,https://git.openssl.org/gitweb/?p=openssl.git
openssl,c713a4c,CWE-120,CVE-2014-0195,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=c713a4c,https://git.openssl.org/gitweb/?p=openssl.git
openssl,1632ef744872edc2aa2a53d487d3e79c965a4ad3,CWE-120,CVE-2014-0195,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=1632ef744872edc2aa2a53d487d3e79c965a4ad3,https://git.openssl.org/gitweb/?p=openssl.git
openssl,82ba68c42d6a9cf245afa489471005b2a0377c10,CWE-120,CVE-2014-0195,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=82ba68c42d6a9cf245afa489471005b2a0377c10,https://git.openssl.org/gitweb/?p=openssl.git
openssl,8011cd56e39a433b1837465259a9bd24a38727fb,CWE-476,CVE-2014-3470,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=8011cd56e39a433b1837465259a9bd24a38727fb,https://git.openssl.org/gitweb/?p=openssl.git
openssl,141a5482fdd1944804cc342c1c443362eed8501b,CWE-476,CVE-2014-3470,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=141a5482fdd1944804cc342c1c443362eed8501b,https://git.openssl.org/gitweb/?p=openssl.git
linux,b3eaa9fc5cd0a4d74b18f6b8dc617aeaf1873270,CWE-269,CVE-2014-3153,,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=b3eaa9fc5cd0a4d74b18f6b8dc617aeaf1873270,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git
linux,13fbca4c6ecd96ec1a1cfa2e4f2ce191fe928a5e,CWE-269,CVE-2014-3153,,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=13fbca4c6ecd96ec1a1cfa2e4f2ce191fe928a5e,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git
linux,54a217887a7b658e2650c3feff22756ab80c7339,CWE-269,CVE-2014-3153,,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=54a217887a7b658e2650c3feff22756ab80c7339,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git
dcmtk,beaf5a5c24101daeeafa48c375120b16197c9e95;hp=5349794c4c458c76609b7aeb53d0ca28cf9fe9f0,CWE-264,CVE-2013-6825,,http://git.dcmtk.org/web?p=dcmtk.git;a=commitdiff;h=beaf5a5c24101daeeafa48c375120b16197c9e95;hp=5349794c4c458c76609b7aeb53d0ca28cf9fe9f0,http://git.dcmtk.org/web?p=dcmtk.git
php-src,40ef6e07e0b2cdced57c506e08cf18f47122292d,NVD-CWE-noinfo,CVE-2014-3480,,http://git.php.net/?p=php-src.git;a=commit;h=40ef6e07e0b2cdced57c506e08cf18f47122292d,http://git.php.net/?p=php-src.git
php-src,e77659a8c87272e5061738a31430d2111482c426,CWE-119,CVE-2014-3478,,http://git.php.net/?p=php-src.git;a=commit;h=e77659a8c87272e5061738a31430d2111482c426,http://git.php.net/?p=php-src.git
php-src,25b1dc917a53787dbb2532721ca22f3f36eb13c0,CWE-20,CVE-2014-3487,,http://git.php.net/?p=php-src.git;a=commit;h=25b1dc917a53787dbb2532721ca22f3f36eb13c0,http://git.php.net/?p=php-src.git
iodine,b715be5cf3978fbe589b03b09c9398d0d791f850,None,None,,https://github.com/yarrick/iodine/commit/b715be5cf3978fbe589b03b09c9398d0d791f850,https://github.com/yarrick/iodine.git
claws,5f52f113ac9fd054f10752febbfac340c38cddbe,None,None,,http://git.claws-mail.org/?p=claws.git;a=commitdiff;h=5f52f113ac9fd054f10752febbfac340c38cddbe,http://git.claws-mail.org/?p=claws.git
mod_wsgi,545354a80b9cc20d8b6916ca30542eab36c3b8bd,CWE-254,CVE-2014-8583,,https://github.com/GrahamDumpleton/mod_wsgi/commit/545354a80b9cc20d8b6916ca30542eab36c3b8bd,https://github.com/GrahamDumpleton/mod_wsgi.git
SoftHSMv2,492447cd4a2be449e99fb9ad2519ea3277aaad28,None,None,,https://github.com/bellgrim/SoftHSMv2/commit/492447cd4a2be449e99fb9ad2519ea3277aaad28,https://github.com/bellgrim/SoftHSMv2.git
php-src,a374dfab567ff7f0ab0dc150f14cc891b0340b47,NVD-CWE-noinfo,CVE-2014-3515,,http://git.php.net/?p=php-src.git;a=commit;h=a374dfab567ff7f0ab0dc150f14cc891b0340b47,http://git.php.net/?p=php-src.git
lz4,da5373197e84ee49d75b8334d4510689731d6e90,CWE-20,CVE-2014-4611,,https://github.com/Cyan4973/lz4/commit/da5373197e84ee49d75b8334d4510689731d6e90,https://github.com/Cyan4973/lz4.git
FFmpeg,d6af26c55c1ea30f85a7d9edbc373f53be1743ee,CWE-190,CVE-2014-4610,,https://github.com/FFmpeg/FFmpeg/commit/d6af26c55c1ea30f85a7d9edbc373f53be1743ee,https://github.com/FFmpeg/FFmpeg.git
FFmpeg,cf2b7c01f81c1fb3283a1390c0ca9a2f81f4f4a8,CWE-190,CVE-2014-4610,,https://github.com/FFmpeg/FFmpeg/commit/cf2b7c01f81c1fb3283a1390c0ca9a2f81f4f4a8,https://github.com/FFmpeg/FFmpeg.git
gnupg,11fdfcf82bd8d2b5bc38292a29876e10770f4b0a,CWE-20,CVE-2014-4617,,http://git.gnupg.org/cgi-bin/gitweb.cgi?p=gnupg.git;a=commit;h=11fdfcf82bd8d2b5bc38292a29876e10770f4b0a,http://git.gnupg.org/cgi-bin/gitweb.cgi?p=gnupg.git
gnupg,014b2103fcb12f261135e3954f26e9e07b39e342,CWE-20,CVE-2014-4617,,http://git.gnupg.org/cgi-bin/gitweb.cgi?p=gnupg.git;a=commit;h=014b2103fcb12f261135e3954f26e9e07b39e342,http://git.gnupg.org/cgi-bin/gitweb.cgi?p=gnupg.git
linux,206a81c18401c0cde6e579164f752c4b147324ce,CWE-190,CVE-2014-4608,,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=206a81c18401c0cde6e579164f752c4b147324ce,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git
webserver,fbda667221c51f0aa476a02366e0cf66cb012f88,CWE-287,CVE-2014-4668,,https://github.com/cherokee/webserver/commit/fbda667221c51f0aa476a02366e0cf66cb012f88,https://github.com/cherokee/webserver.git
krb5,fb99962cbd063ac04c9a9d2cc7c75eab73f3533d,CWE-125,CVE-2014-4341,,https://github.com/krb5/krb5/commit/fb99962cbd063ac04c9a9d2cc7c75eab73f3533d,https://github.com/krb5/krb5.git
php-src,3804c0d00fa6e629173fb1c8c61f8f88d5fe39b9,CWE-200,CVE-2014-4721,,http://git.php.net/?p=php-src.git;a=commitdiff;h=3804c0d00fa6e629173fb1c8c61f8f88d5fe39b9,http://git.php.net/?p=php-src.git
openssl,80bd7b41b30af6ee96f519e629463583318de3b0,None,CVE-2014-2970,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=80bd7b41b30af6ee96f519e629463583318de3b0,https://git.openssl.org/gitweb/?p=openssl.git
openssl,edc032b,None,CVE-2014-2970,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=edc032b,https://git.openssl.org/gitweb/?p=openssl.git
rawstudio,9c2cd3c93c05d009a91d84eedbb85873b0cb505d,CWE-59,CVE-2014-4978,,https://github.com/rawstudio/rawstudio/commit/9c2cd3c93c05d009a91d84eedbb85873b0cb505d,https://github.com/rawstudio/rawstudio.git
php-src,22882a9d89712ff2b6ebc20a689a89452bba4dcd,NVD-CWE-Other,CVE-2014-4698,,http://git.php.net/?p=php-src.git;a=commit;h=22882a9d89712ff2b6ebc20a689a89452bba4dcd,http://git.php.net/?p=php-src.git
php-src,df78c48354f376cf419d7a97f88ca07d572f00fb,NVD-CWE-Other,CVE-2014-4670,,http://git.php.net/?p=php-src.git;a=commit;h=df78c48354f376cf419d7a97f88ca07d572f00fb,http://git.php.net/?p=php-src.git
exim,7685ce68148a083d7759e78d01aa5198fc099c44,CWE-189,CVE-2014-2972,,http://git.exim.org/exim.git/commitdiff/7685ce68148a083d7759e78d01aa5198fc099c44,http://git.exim.org/exim.git
net,1be9a950c646c9092fb3618197f7b6bfb50e82aa,CWE-476,CVE-2014-5077,,http://git.kernel.org/cgit/linux/kernel/git/davem/net.git/commit/?id=1be9a950c646c9092fb3618197f7b6bfb50e82aa,http://git.kernel.org/cgit/linux/kernel/git/davem/net.git
openssl,0042fb5fd1c9d257d713b15a1f45da05cf5c1c87,CWE-200,CVE-2014-3508,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=0042fb5fd1c9d257d713b15a1f45da05cf5c1c87,https://git.openssl.org/gitweb/?p=openssl.git
openssl,fb0bc2b273bcc2d5401dd883fe869af4fc74bb21,CWE-362,CVE-2014-3509,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=fb0bc2b273bcc2d5401dd883fe869af4fc74bb21,https://git.openssl.org/gitweb/?p=openssl.git
openssl,36ca4ba6,CWE-362,CVE-2014-3509,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=36ca4ba6,https://git.openssl.org/gitweb/?p=openssl.git
openssl,bff1ce4e6a1c57c3d0a5f9e4f85ba6385fccfe8b,NVD-CWE-Other,CVE-2014-3505,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=bff1ce4e6a1c57c3d0a5f9e4f85ba6385fccfe8b,https://git.openssl.org/gitweb/?p=openssl.git
openssl,1507f3a,NVD-CWE-Other,CVE-2014-3505,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=1507f3a,https://git.openssl.org/gitweb/?p=openssl.git
openssl,1250f12613b61758675848f6600ebd914ccd7636,CWE-399,CVE-2014-3506,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=1250f12613b61758675848f6600ebd914ccd7636,https://git.openssl.org/gitweb/?p=openssl.git
openssl,d0a4b7d1a2948fce38515b8d862f43e7ba0ebf74,CWE-399,CVE-2014-3507,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=d0a4b7d1a2948fce38515b8d862f43e7ba0ebf74,https://git.openssl.org/gitweb/?p=openssl.git
openssl,17160033765480453be0a41335fa6b833691c049,NVD-CWE-Other,CVE-2014-3510,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=17160033765480453be0a41335fa6b833691c049,https://git.openssl.org/gitweb/?p=openssl.git
openssl,280b1f1ad12131defcd986676a8fc9717aaa601b,NVD-CWE-noinfo,CVE-2014-3511,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=280b1f1ad12131defcd986676a8fc9717aaa601b,https://git.openssl.org/gitweb/?p=openssl.git
openssl,4a23b12a031860253b58d503f296377ca076427b,CWE-119,CVE-2014-3512,,https://git.openssl.org/gitweb/?p=openssl.git;a=commitdiff;h=4a23b12a031860253b58d503f296377ca076427b,https://git.openssl.org/gitweb/?p=openssl.git
libgcrypt,62e8e1283268f1d3b6d0cfb2fc4e7835bbcdaab6,CWE-200,CVE-2014-5270,,http://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git;a=commit;h=62e8e1283268f1d3b6d0cfb2fc4e7835bbcdaab6,http://git.gnupg.org/cgi-bin/gitweb.cgi?p=libgcrypt.git
user-namespace,a6138db815df5ee542d848318e5dae681590fccd,CWE-269,CVE-2014-5206,,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git/commit/?h=for-linus&id=a6138db815df5ee542d848318e5dae681590fccd,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git
user-namespace,07b645589dcda8b7a5249e096fece2a67556f0f4,CWE-269,CVE-2014-5206,,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git/commit/?h=for-linus&id=07b645589dcda8b7a5249e096fece2a67556f0f4,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git
user-namespace,9566d6742852c527bf5af38af5cbb878dad75705,CWE-269,CVE-2014-5206,,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git/commit/?h=for-linus&id=9566d6742852c527bf5af38af5cbb878dad75705,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git
user-namespace,ffbc6f0ead47fa5a1dc9642b0331cb75c20a640e,CWE-269,CVE-2014-5206,,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git/commit/?h=for-linus&id=ffbc6f0ead47fa5a1dc9642b0331cb75c20a640e,https://git.kernel.org/cgit/linux/kernel/git/ebiederm/user-namespace.git
php-src,1daa4c0090b7cd8178dcaa96287234c69ac6ca18,CWE-20,CVE-2014-5120,,http://git.php.net/?p=php-src.git;a=commitdiff;h=1daa4c0090b7cd8178dcaa96287234c69ac6ca18,http://git.php.net/?p=php-src.git
php-src,ce96fd6,CWE-20,CVE-2014-5120,,http://git.php.net/?p=php-src.git;a=commitdiff;h=ce96fd6,http://git.php.net/?p=php-src.git
qemu,c1b886c45dc70f247300f549dce9833f3fa2def5,CWE-200,CVE-2014-3615,,http://git.qemu.org/?p=qemu.git;a=commit;h=c1b886c45dc70f247300f549dce9833f3fa2def5,http://git.qemu.org/?p=qemu.git
qemu,ab9509cceabef28071e41bdfa073083859c949a7,CWE-200,CVE-2014-3615,,http://git.qemu.org/?p=qemu.git;a=commit;h=ab9509cceabef28071e41bdfa073083859c949a7,http://git.qemu.org/?p=qemu.git
wget,18b0979357ed7dc4e11d4f2b1d7e0f5932d82aa7,CWE-22,CVE-2014-4877,,http://git.savannah.gnu.org/cgit/wget.git/commit/?id=18b0979357ed7dc4e11d4f2b1d7e0f5932d82aa7,http://git.savannah.gnu.org/cgit/wget.git
wget,69c45cba4382fcaabe3d86876bd5463dc34f442c,CWE-22,CVE-2014-4877,,http://git.savannah.gnu.org/cgit/wget.git/commit/?id=69c45cba4382fcaabe3d86876bd5463dc34f442c,http://git.savannah.gnu.org/cgit/wget.git
rsyslog,8a4ada4,CWE-119,CVE-2014-3634,,http://git.adiscon.com/?p=rsyslog.git;a=commitdiff;h=8a4ada4,http://git.adiscon.com/?p=rsyslog.git
libvncserver,045a044e8ae79db9244593fbce154cdf6e843273,CWE-189,CVE-2014-6051,,https://github.com/newsoft/libvncserver/commit/045a044e8ae79db9244593fbce154cdf6e843273,https://github.com/newsoft/libvncserver.git
libvncserver,85a778c0e45e87e35ee7199f1f25020648e8b812,CWE-20,CVE-2014-6052,,https://github.com/newsoft/libvncserver/commit/85a778c0e45e87e35ee7199f1f25020648e8b812,https://github.com/newsoft/libvncserver.git
libvncserver,6037a9074d52b1963c97cb28ea1096c7c14cbf28,CWE-19,CVE-2014-6053,,https://github.com/newsoft/libvncserver/commit/6037a9074d52b1963c97cb28ea1096c7c14cbf28,https://github.com/newsoft/libvncserver.git
libvncserver,05a9bd41a8ec0a9d580a8f420f41718bdd235446,CWE-189,CVE-2014-6054,,https://github.com/newsoft/libvncserver/commit/05a9bd41a8ec0a9d580a8f420f41718bdd235446,https://github.com/newsoft/libvncserver.git
libevent,7b21c4eabf1f3946d3f63cce1319c490caab8ecf,CWE-189,CVE-2014-6272,,https://github.com/libevent/libevent/commit/7b21c4eabf1f3946d3f63cce1319c490caab8ecf,https://github.com/libevent/libevent.git
libevent,20d6d4458bee5d88bda1511c225c25b2d3198d6c,CWE-189,CVE-2014-6272,,https://github.com/libevent/libevent/commit/20d6d4458bee5d88bda1511c225c25b2d3198d6c,https://github.com/libevent/libevent.git
libevent,841ecbd96105c84ac2e7c9594aeadbcc6fb38bc4,CWE-189,CVE-2014-6272,,https://github.com/libevent/libevent/commit/841ecbd96105c84ac2e7c9594aeadbcc6fb38bc4,https://github.com/libevent/libevent.git
kvm,a642fc305053cc1c6e47e4f4df327895747ab485,NVD-CWE-noinfo,CVE-2014-3646,,http://git.kernel.org/cgit/virt/kvm/kvm.git/commit/?id=a642fc305053cc1c6e47e4f4df327895747ab485,http://git.kernel.org/cgit/virt/kvm/kvm.git
kvm,2febc839133280d5a5e8e1179c94ea674489dae2,CWE-362,CVE-2014-3611,,http://git.kernel.org/cgit/virt/kvm/kvm.git/commit/?id=2febc839133280d5a5e8e1179c94ea674489dae2,http://git.kernel.org/cgit/virt/kvm/kvm.git
kvm,854e8bb1aa06c578c2c9145fa6bfe3680ef63b23,NVD-CWE-noinfo,CVE-2014-3610,,http://git.kernel.org/cgit/virt/kvm/kvm.git/commit/?id=854e8bb1aa06c578c2c9145fa6bfe3680ef63b23,http://git.kernel.org/cgit/virt/kvm/kvm.git
kvm,8b3c3104c3f4f706e99365c3e0d2aa61b95f969f,NVD-CWE-noinfo,CVE-2014-3610,,http://git.kernel.org/cgit/virt/kvm/kvm.git/commit/?id=8b3c3104c3f4f706e99365c3e0d2aa61b95f969f,http://git.kernel.org/cgit/virt/kvm/kvm.git
kvm,d1442d85cc30ea75f7d399474ca738e0bc96f715,NVD-CWE-noinfo,CVE-2014-3647,,http://git.kernel.org/cgit/virt/kvm/kvm.git/commit/?id=d1442d85cc30ea75f7d399474ca738e0bc96f715,http://git.kernel.org/cgit/virt/kvm/kvm.git
kvm,234f3ce485d54017f15cf5e0699cff4100121601,NVD-CWE-noinfo,CVE-2014-3647,,http://git.kernel.org/cgit/virt/kvm/kvm.git/commit/?id=234f3ce485d54017f15cf5e0699cff4100121601,http://git.kernel.org/cgit/virt/kvm/kvm.git
libzmq,77f14aad95cdf0d2a244ae9b4a025e5ba0adf01a,NVD-CWE-noinfo,CVE-2014-7202,,https://github.com/hintjens/libzmq/commit/77f14aad95cdf0d2a244ae9b4a025e5ba0adf01a,https://github.com/hintjens/libzmq.git
libzmq,0900a489213d74feb86fc0b343308fe7884a2a3c,NVD-CWE-noinfo,CVE-2014-7203,,https://github.com/steamraven/libzmq/commit/0900a489213d74feb86fc0b343308fe7884a2a3c,https://github.com/steamraven/libzmq.git
torque,f2f4c950f3d461a249111c8826da3beaafccace9,CWE-264,CVE-2014-3684,,https://github.com/adaptivecomputing/torque/commit/f2f4c950f3d461a249111c8826da3beaafccace9,https://github.com/adaptivecomputing/torque.git
torque,967cdc80150690459a47a35a658abeee0ca6e5cb,CWE-264,CVE-2014-3684,,https://github.com/adaptivecomputing/torque/commit/967cdc80150690459a47a35a658abeee0ca6e5cb,https://github.com/adaptivecomputing/torque.git
libxml2,be2a7edaf289c5da74a4f9ed3a0b6c733e775230,NVD-CWE-Other,CVE-2014-3660,,https://git.gnome.org/browse/libxml2/commit/?id=be2a7edaf289c5da74a4f9ed3a0b6c733e775230,https://git.gnome.org/browse/libxml2
mksh,de53d2df1c3b812c262cc1bddbfe0b3bfc25c14b,None,None,,https://github.com/MirBSD/mksh/commit/de53d2df1c3b812c262cc1bddbfe0b3bfc25c14b,https://github.com/MirBSD/mksh.git
linux,0d0826019e529f21c84687521d03f60cd241ca7d,CWE-400,CVE-2014-7970,,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=0d0826019e529f21c84687521d03f60cd241ca7d,https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git
php-src,2438490#patch10,CWE-416,CVE-2014-3622,,http://git.php.net/?p=php-src.git;a=commitdiff;h=2438490#patch10,http://git.php.net/?p=php-src.git
php-src,8d1099a,CWE-416,CVE-2014-3622,,http://git.php.net/?p=php-src.git;a=commitdiff;h=8d1099a,http://git.php.net/?p=php-src.git
openssl,cf6da05304d554aaa885151451aa4ecaa977e601,CWE-310,CVE-2014-3566,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=cf6da05304d554aaa885151451aa4ecaa977e601,https://git.openssl.org/gitweb/?p=openssl.git
openssl,6bfe55380abbf7528e04e59f18921bd6c896af1c,CWE-310,CVE-2014-3566,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=6bfe55380abbf7528e04e59f18921bd6c896af1c,https://git.openssl.org/gitweb/?p=openssl.git
openssl,c6a876473cbff0fd323c8abcaace98ee2d21863d,CWE-310,CVE-2014-3566,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=c6a876473cbff0fd323c8abcaace98ee2d21863d,https://git.openssl.org/gitweb/?p=openssl.git
gnutls,db9a7d810f9ee4c9cc49731f5fd9bdeae68d7eaa,CWE-310,CVE-2014-3566,,https://gitlab.com/gnutls/gnutls/commit/db9a7d810f9ee4c9cc49731f5fd9bdeae68d7eaa,https://gitlab.com/gnutls/gnutls.git
gnutls,21f89efad7014a5ee0debd4cd3d59e27774b29e6,CWE-310,CVE-2014-3566,,https://gitlab.com/gnutls/gnutls/commit/21f89efad7014a5ee0debd4cd3d59e27774b29e6,https://gitlab.com/gnutls/gnutls.git
gnutls,20a98e817713764b9df5306286091df1b61190d9,CWE-310,CVE-2014-3566,,https://gitlab.com/gnutls/gnutls/commit/20a98e817713764b9df5306286091df1b61190d9,https://gitlab.com/gnutls/gnutls.git
openssl,2b0532f3984324ebe1236a63d15893792384328d,CWE-20,CVE-2014-3513,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=2b0532f3984324ebe1236a63d15893792384328d,https://git.openssl.org/gitweb/?p=openssl.git
openssl,7fd4ce6a997be5f5c9e744ac527725c2850de203,CWE-20,CVE-2014-3567,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=7fd4ce6a997be5f5c9e744ac527725c2850de203,https://git.openssl.org/gitweb/?p=openssl.git
openssl,2ed80d14d7159de7b52c7720128459e8c24a94d5,CWE-20,CVE-2014-3567,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=2ed80d14d7159de7b52c7720128459e8c24a94d5,https://git.openssl.org/gitweb/?p=openssl.git
openssl,26a59d9b46574e457870197dffa802871b4c8fc7,CWE-310,CVE-2014-3568,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=26a59d9b46574e457870197dffa802871b4c8fc7,https://git.openssl.org/gitweb/?p=openssl.git
openssl,cd332a07503bd9771595de87e768179f81715704,CWE-310,CVE-2014-3568,,https://git.openssl.org/gitweb/?p=openssl.git;a=commit;h=cd332a07503bd9771595de87e768179f81715704,https://git.openssl.org/gitweb/?p=openssl.git
php-src,56754a7f9eba0e4f559b6ca081d9f2a447b3f159,CWE-189,CVE-2014-3669,,http://git.php.net/?p=php-src.git;a=commit;h=56754a7f9eba0e4f559b6ca081d9f2a447b3f159,http://git.php.net/?p=php-src.git
php-src,ddb207e7fa2e9adeba021a1303c3781efda5409b,CWE-119,CVE-2014-3670,,http://git.php.net/?p=php-src.git;a=commit;h=ddb207e7fa2e9adeba021a1303c3781efda5409b,http://git.php.net/?p=php-src.git
php-src,88412772d295ebf7dd34409534507dc9bcac726e,CWE-119,CVE-2014-3668,,http://git.php.net/?p=php-src.git;a=commit;h=88412772d295ebf7dd34409534507dc9bcac726e,http://git.php.net/?p=php-src.git
